V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,Class
0.155880813,0.049904007,0.627259036,0.877460516,0.999993324,0.235650751,0.914804439,0.278232605,0.05899308,0.643988857,0.172480386,0.0368177,0.245435172,0.567491764,0.578525641,0.367206478,0.608675,0.21820741,0.071936718,0.104631737,0.10839809,0.13221175,0.164673551,0.153478034,0.566927366,0.553207368,0.611980578,0.574342627,0.45813605,0.407833676,-0.115391105,0.004277966,-0.011786278,0.529294872,0.216761134,0.1938,-0.019828816,-0.155402526,-0.117389894,-0.047497536,0.001583706,0.022398399,0.002801845,0.480996382,0.468439394,0.408522247,0.09449872,0.234032364,0.108498766,0.215294733,2
0.18135617,0.039255717,0.628463855,0.877962201,0.999993324,0.278902084,0.891675713,0.275350319,0.046893714,0.6320536,0.167812812,0.068768692,0.249755495,0.510263651,0.14275641,0.401255061,0.34815,0.102816305,0.076214684,0.092845459,0.082327038,0.095774686,0.091360683,0.089742882,0.106014048,0.108221621,0.222482618,0.344713007,0.155524236,0.169505365,0.058426309,-0.009144112,-0.00074232,-0.435769231,0.034048583,-0.260525,-0.115391105,0.004277966,-0.011786278,-0.026071051,-0.036437064,-0.073312868,-0.063735152,-0.460913318,-0.444985747,-0.38949796,-0.22962962,-0.302611814,-0.238328312,0.178924484,2
0.179305107,0.04300017,0.618373494,0.872389355,0.976250807,0.26912112,0.899618876,0.278766137,0.063414328,0.647542383,0.180551311,0.093525421,0.248839557,0.525593276,0.279294872,0.570728745,0.691825,0.161242614,0.067070572,0.09210314,0.08395317,0.096262419,0.153873016,0.131273058,0.205346921,0.220278091,0.447463556,0.526355446,0.248699029,0.163285874,-0.098673777,0.023881763,0.017266551,0.136538462,0.169473684,0.343675,0.058426309,-0.009144112,-0.00074232,0.001626131,0.000487733,0.062512333,0.041530175,0.099332873,0.11205647,0.224980939,0.181642439,0.093174793,-0.006219491,0.102478271,4
0.080192742,0.065746712,0.61914324,0.870368998,0.89962168,0.23435965,0.911270894,0.282390458,0.068074608,0.637272542,0.175820483,0.116589383,0.244634823,0.565038336,0.360512821,0.549291498,0.3395,0.062568837,0.090952335,0.109369691,0.098403184,0.132003725,0.119810271,0.113771951,0.265526218,0.279134383,0.376130045,0.333917295,0.225260915,0.103733742,-0.024313049,0.004884815,-0.041317943,0.081217949,-0.021437247,-0.352325,-0.098673777,0.023881763,0.017266551,0.014450015,0.035741306,-0.034062745,-0.017501106,0.060179297,0.058856292,-0.071333511,-0.192438151,-0.023438114,-0.059552132,0.099671386,4
0.090908111,0.054564225,0.618373494,0.853138841,0.852808028,0.2302283,0.902582477,0.289436728,0.127120968,0.495531793,0.203607588,0.134786637,0.247274547,0.559962152,0.208589744,0.664676113,0.436225,0.038255788,0.095837151,0.068051748,0.073524991,0.081254791,0.081102014,0.0705489,0.103712833,0.128335537,0.108006366,0.08136134,0.094331354,0.057413467,-0.036934076,-0.048443706,-0.037663711,-0.151923077,0.115384615,0.096725,-0.024313049,0.004884815,-0.041317943,-0.024878194,-0.050748933,-0.038708257,-0.043223051,-0.161813385,-0.150798847,-0.268123679,-0.252555955,-0.130929562,-0.046320275,0.098835989,4
0.085746907,0.03532811,0.636730254,0.860060033,0.96807215,0.273239766,0.859653737,0.281488976,0.039672253,0.603800265,0.095284572,0.144731647,0.254504336,0.480985424,0.161217949,0.494129555,0.3902,0.001321712,0.047393445,0.030388037,0.038563036,0.0481386,0.048478333,0.046784666,0.056930835,0.089944376,0.130475174,0.124558796,0.124758891,0.061745306,-0.001321712,-0.026187448,-0.023955502,-0.047371795,-0.170546558,-0.046025,-0.036934076,-0.048443706,-0.037663711,-0.034961954,-0.033116191,-0.032623681,-0.023764234,-0.046781998,-0.038391161,0.022468808,0.043197456,0.030427538,0.004331839,0.044082818,4
0.007088868,7.63E-06,0.728263052,0.862257766,0.672602932,0.371065086,0.619222669,0.248729034,0.11232792,0.398060521,0.150177097,0,0.309644568,0.158354191,0.014102564,0.013036437,0.0542,0.109882126,0.131363346,0.103704204,0.125113405,0.136004547,0.105573151,0.112053013,0.03943165,0.109462485,0.116011403,0.394075744,0.119029814,0.401794191,0.211015265,0.244718934,0.228647324,0.014038464,0.013036437,0.054175,0.094338798,0.118812676,0.089997232,0.113398195,0.121797691,0.092334609,0.101751019,0.038233458,0.044574636,0.063001502,0.132866579,0.084976029,0.19327452,0.068746845,2
0.009012938,0,0.726941098,0.783193212,0.832636043,0.341077683,0.603580036,0.307417288,0.22411784,0.52445184,0.274284371,0.001242068,0.267906339,0.168535804,0.114935897,0.101720648,0.20355,0.320897391,0.37608228,0.332351528,0.334603231,0.407034125,0.357159342,0.318997855,0.151177617,0.221684774,0.391791153,0.570456123,0.396229825,0.488774414,0.136944176,0.154433763,0.191441079,0.100833333,0.088684211,0.14935,0.211015265,0.244718934,0.228647324,0.209489826,0.271029578,0.251586191,0.206944842,0.111745967,0.112222289,0.275779751,0.176380379,0.277200011,0.086980224,0.065414022,2
0.028662172,0,0.709621821,0.599937746,0.990655007,0.246965232,0.78079974,0.372514028,0.312267284,0.499821709,0.370435238,0,0.255596269,0.427748571,0.359807692,0.215668016,0.29085,0.457841567,0.530516043,0.523792607,0.550914031,0.524644638,0.51698536,0.571611711,0.381578521,0.444739337,0.554883517,0.597511076,0.468598987,0.458376612,-0.014220536,-0.049782009,-0.075187965,0.244871795,0.113947368,0.0873,0.136944176,0.154433763,0.191441079,0.2163108,0.117610513,0.159826018,0.252613855,0.230400904,0.223054564,0.163092363,0.027054952,0.072369162,-0.030397802,0.10399853,4
0.024044884,5.21E-05,0.689323963,0.57964717,0.999993324,0.269582625,0.716235854,0.384926255,0.250158412,0.614009993,0.336244056,0,0.246437361,0.345834861,0.691025641,0.540870445,0.69295,0.443621031,0.480734034,0.448604642,0.52026397,0.472028262,0.492496702,0.544495053,0.66343907,0.715140951,0.698154953,0.607486694,0.632660184,0.544503259,-0.024346409,-0.03644029,-0.041699025,0.331217949,0.325202429,0.4021,-0.014220536,-0.049782009,-0.075187965,-0.030650061,-0.052616377,-0.024488658,-0.027116657,0.28186055,0.270401614,0.143271436,0.009975618,0.164061196,0.086126647,0.15995643,2
0.021077311,5.08E-05,0.67792838,0.56576713,0.971947857,0.272256494,0.67985591,0.392407935,0.235568512,0.647771908,0.326432493,0,0.241272998,0.312017784,0.641025641,0.655425101,0.729925,0.419274622,0.444293744,0.406905617,0.421259006,0.481072649,0.462093964,0.467858116,0.556792348,0.611860899,0.505160111,0.330644315,0.552034807,0.439877184,-0.083386791,-0.07783276,-0.063586757,-0.05,0.114554656,0.036975,-0.024346409,-0.03644029,-0.041699025,-0.099004964,0.009044387,-0.030402738,-0.076636938,-0.106646722,-0.103280052,-0.192994842,-0.276842379,-0.080625376,-0.104626075,0.081812315,4
0.023136761,8.91E-05,0.668423695,0.544388263,0.915826406,0.267794411,0.664875933,0.396921473,0.236460833,0.57062309,0.314476505,0,0.239694327,0.305693933,0.664358974,0.705809717,0.68725,0.335887831,0.366460983,0.343318859,0.36955123,0.425019187,0.422601307,0.420602157,0.522650462,0.585023037,0.60163143,0.459296224,0.542490976,0.362855144,-0.100665716,-0.145602532,-0.145340477,0.023333333,0.050384616,-0.042675,-0.083386791,-0.07783276,-0.063586757,-0.051707777,-0.056053463,-0.039492657,-0.047255959,-0.034141886,-0.026837862,0.09647132,0.128651909,-0.009543831,-0.077022041,0.071427003,4
0.016807458,7.63E-05,0.669511379,0.588792855,0.774103719,0.268284016,0.643475965,0.386704688,0.163115456,0.573787245,0.232219074,0,0.243076901,0.289306195,0.520192308,0.69534413,0.398925,0.235222115,0.220858451,0.197978382,0.21487704,0.227517224,0.240219289,0.24964561,0.348144662,0.417352755,0.357127302,0.208241248,0.343960638,0.158856917,-0.096633825,-0.103942625,-0.09081232,-0.144166666,-0.010465587,-0.288325,-0.100665716,-0.145602532,-0.145340477,-0.15467419,-0.197501963,-0.182382017,-0.170956547,-0.1745058,-0.167670282,-0.244504129,-0.251054976,-0.198530338,-0.203998227,0.06501723,4
0.003536646,7.63E-05,0.672339357,0.636348076,0.319349064,0.288487055,0.614942676,0.370312451,0.111147666,0.539674212,0.158655664,0,0.249447925,0.242355989,0.374551282,0.572226721,0.28165,0.13858829,0.116915826,0.107166063,0.110940944,0.098996909,0.120726453,0.117780242,0.198636579,0.27552733,0.22374695,0.116651066,0.179406051,0.106921486,-0.113895173,-0.09098311,-0.082086391,-0.145641026,-0.123117409,-0.117275,-0.096633825,-0.103942625,-0.09081232,-0.103936095,-0.128520314,-0.119492836,-0.131865368,-0.149508084,-0.141825425,-0.133380352,-0.091590182,-0.164554587,-0.05193543,0.027440805,4
0.002887303,7.63E-05,0.677426372,0.704691871,0.200651736,0.299530877,0.57499607,0.317664736,0.027553509,0.394867675,0.050142624,0,0.292433147,0.201783347,0.177179487,0.307854251,0.164325,0.024693117,0.025932716,0.025079672,0.024873522,0.026999674,0.026593656,0.027503825,0.029842782,0.114145327,0.075548531,0.05331356,0.105392709,0.178197724,-0.024693117,-0.019743013,-0.025079672,-0.197371795,-0.26437247,-0.117325,-0.113895173,-0.09098311,-0.082086391,-0.086067422,-0.071997235,-0.094132798,-0.090276416,-0.168793796,-0.161382003,-0.148198419,-0.063337506,-0.074013342,0.071276238,0.073820237,4
0.013401998,9.16E-05,0.731325301,0.856811022,0.673426901,0.36335929,0.602102695,0.300260633,0.083777588,0.555535973,0.130881746,0.004104962,0.22779074,0.145889123,0.012051282,0.022388664,0.042775,0.109898314,0.114967956,0.093046073,0.107289783,0.072090172,0.076386918,0.080971787,0.03611155,0.119826241,0.10638382,0.377375767,0.113014226,0.379165054,0.163284134,0.119335597,0.124587866,0.012051282,0.022388664,0.04275,0.109898314,0.10166485,0.076536864,0.096271175,0.062830972,0.067536932,0.073510668,0.069570274,0.063536058,0.129681035,0.43868808,0.099519464,0.261179621,0.09624757,2
0.020480083,0.00039683,0.740277778,0.759567101,0.999993324,0.326701171,0.528832657,0.324030294,0.146277911,0.551448257,0.217708943,0.004443515,0.257581599,0.138430254,0.066474359,0.138198381,0.26315,0.273182448,0.234303553,0.217633939,0.156130353,0.197184932,0.192708626,0.157569087,0.134116997,0.209913256,0.271611711,0.530501969,0.278613525,0.411897085,0.126910387,0.179547527,0.210774053,0.054423077,0.115809717,0.220375,0.163284134,0.119335597,0.124587866,0.04884057,0.12509476,0.116321708,0.0765973,0.098005448,0.090087015,0.16522789,0.153126202,0.165599299,0.032732032,0.052028863,1
0.015428501,0.016748535,0.709923025,0.670951957,0.999992728,0.287969916,0.500533277,0.363382699,0.2802116,0.558605859,0.336081346,0,0.246633782,0.196470722,0.152628205,0.245222672,0.198525,0.400092835,0.41385108,0.428407992,0.334750381,0.456062127,0.332970825,0.273629733,0.244741939,0.308254851,0.360242144,0.529469947,0.324522126,0.35611034,0.01006664,0.008881107,0.024582902,0.086153846,0.107024291,-0.064625,0.126910387,0.179547527,0.210774053,0.178620028,0.258877195,0.140262198,0.116060646,0.110624942,0.098341595,0.088630434,-0.001032022,0.045908601,-0.055786745,0.087211441,4
0.015081066,0.020075063,0.682998661,0.595343593,0.999991297,0.305896268,0.4459549,0.382988379,0.284376665,0.574407506,0.355567193,0,0.245572805,0.174031546,0.574102564,0.471477733,0.45775,0.410159475,0.422732187,0.452990894,0.445286657,0.458507072,0.412228184,0.466016943,0.646419235,0.688781967,0.63502821,0.615204444,0.529065179,0.492590138,0.00943198,0.038249656,0.041767747,0.421474359,0.226255061,0.259225,0.01006664,0.008881107,0.024582902,0.110536276,0.002444945,0.079257359,0.19238721,0.401677296,0.380527116,0.274786065,0.085734498,0.204543053,0.136479798,0.141406827,4
0.011992491,0.015855074,0.659973226,0.535999511,0.997309762,0.315771167,0.435724477,0.401306226,0.329435792,0.589332044,0.391147648,0,0.236560775,0.162561866,0.365192308,0.413805668,0.518625,0.419591455,0.460981843,0.494758641,0.464000384,0.379775044,0.390149929,0.440324037,0.416879825,0.455108722,0.213686478,0.110728877,0.356540957,0.315788661,-0.086673939,-0.10330139,-0.136965955,-0.208910256,-0.057672065,0.060875,0.00943198,0.038249656,0.041767747,0.018713727,-0.078732028,-0.022078255,-0.025692907,-0.229539411,-0.233673245,-0.421341731,-0.504475568,-0.172524222,-0.176801477,0.153315889,4
0.008834428,0.024556842,0.642018072,0.513004391,0.993629618,0.32516038,0.44612953,0.404065862,0.248764238,0.593039952,0.31874487,0,0.235810595,0.143466884,0.238333333,0.299959514,0.21585,0.332917516,0.357680453,0.357792687,0.294250103,0.218977141,0.219707266,0.231408499,0.26984431,0.312140794,0.1363262,0.099147363,0.232396702,0.165093811,-0.114860196,-0.140133393,-0.147040215,-0.126858975,-0.113846154,-0.302775,-0.086673939,-0.10330139,-0.136965955,-0.169750281,-0.160797902,-0.170442663,-0.208915537,-0.147035515,-0.142967928,-0.077360278,-0.011581514,-0.124144254,-0.15069485,0.057752629,4
0.005156412,0.029476848,0.636562918,0.517790982,0.999993086,0.325759553,0.461919731,0.400735903,0.170497696,0.569222719,0.232337515,0,0.238438317,0.137002161,0.111730769,0.23965587,0.27175,0.21805732,0.217547061,0.210752472,0.155091504,0.1109898,0.102109632,0.09366983,0.147021801,0.18669252,0.080648761,0.089857432,0.093752621,0.064247307,-0.114249395,-0.125694649,-0.109124749,-0.126602564,-0.060303644,0.0559,-0.114860196,-0.140133393,-0.147040215,-0.139158599,-0.107987341,-0.117597634,-0.13773867,-0.122822509,-0.125448274,-0.055677439,-0.009289931,-0.138644082,-0.100846505,0.051473978,4
0.000234818,0.04756342,0.637550201,0.57102352,0.987283136,0.345153588,0.514913992,0.382644957,0.096533178,0.525525685,0.139354897,0,0.250058792,0.104172963,0.100576923,0.104210526,0.13295,0.103807925,0.091852412,0.101627723,0.091178826,0.065910601,0.062754976,0.063411786,0.148277805,0.179464296,0.13275836,0.232716226,0.068236161,0.048095683,-0.085858902,-0.073683369,-0.081198757,-0.011153846,-0.135445344,-0.1388,-0.114249395,-0.125694649,-0.109124749,-0.063912678,-0.045079199,-0.039354656,-0.030258044,0.001256004,-0.007228225,0.052109598,0.142858793,-0.02551646,-0.016151624,0.069647017,4
0.084084012,0.175245362,0.746971218,0.924230924,0.999992966,0.319800128,0.54736659,0.268813049,0.016190619,0.610927811,0.066521915,0.141557708,0.218158085,0.157054841,0.005705128,0.005546559,0.008325,0,0.020799243,0.027059941,0.020320221,0.018501079,0.025167506,0.02459292,0.113611939,0.130975958,0.079573056,0.325604066,0.035551583,0.149249577,0.23730652,0.028310913,0.019755329,0.005705128,0.005546559,0.008325,0,0.012206212,0.019530434,0.016152058,0.016679478,0.023667998,0.022139196,0.016831419,0.013501239,0.059247027,0.183778461,0.022871683,0.072281403,0.06276936,2
0.059394577,0.106600563,0.751054217,0.902287402,0.999988377,0.317791126,0.55038509,0.273443105,0.037522717,0.616895439,0.11905974,0.151925911,0.231342794,0.161575821,0.036923077,0.039109312,0.053525,0.23730652,0.049110156,0.04681527,0.071264352,0.104469403,0.102314553,0.114135079,0.148190815,0.160903719,0.190021938,0.479343203,0.155749266,0.340117262,0.217152541,0.486715264,0.474144916,0.031217949,0.033562753,0.0452,0.23730652,0.028310913,0.019755329,0.05094413,0.085968324,0.077147047,0.089542159,0.034578876,0.029927761,0.110448882,0.153739137,0.120197683,0.190867685,0.139424563,2
0.001389739,0.02668941,0.737366131,0.756637591,0.981225139,0.353685248,0.584626433,0.350620918,0.331611147,0.414889562,0.381193861,0,0.224698407,0.138115731,0.109230769,0.102307692,0.122525,0.454459061,0.53582542,0.520960186,0.35359568,0.273630707,0.246359777,0.401682119,0.212616732,0.218883087,0.326838299,0.537571252,0.278725405,0.403306121,0.020336449,-0.054141715,-0.026880714,0.072307692,0.06319838,0.069,0.217152541,0.486715264,0.474144916,0.282331328,0.169161304,0.144045224,0.28754704,0.064425917,0.057979368,0.136816361,0.058228049,0.122976138,0.063188859,0.149312235,2
0.006095684,0.038950462,0.712064926,0.653419444,0.980095996,0.321457476,0.513192391,0.385067305,0.351811677,0.532737937,0.413112522,0,0.228847644,0.142445847,0.176346154,0.194615385,0.28445,0.47479551,0.481683705,0.494079472,0.390047756,0.362859068,0.354355697,0.318975314,0.260923512,0.260657256,0.317232558,0.453025521,0.34592548,0.350847759,-0.055690199,-0.082388342,-0.091273432,0.067115385,0.092307693,0.161925,0.020336449,-0.054141715,-0.026880714,0.036452077,0.089228361,0.10799592,-0.082706805,0.04830678,0.041774168,-0.009605741,-0.084545731,0.067200075,-0.052458362,0.076722283,2
0.017208805,0.045584659,0.692637216,0.578371408,0.994652784,0.342733944,0.476978964,0.401600589,0.278869553,0.587169324,0.355301583,0,0.230716879,0.10567925,0.403653846,0.261032389,0.553475,0.419105311,0.399295363,0.40280604,0.371169014,0.331389983,0.381765245,0.374898625,0.447713995,0.436343384,0.547988844,0.557082197,0.388001128,0.280745,-0.130777716,-0.14811704,-0.169899657,0.227307692,0.066417004,0.269025,-0.055690199,-0.082388342,-0.091273432,-0.018878743,-0.031469085,0.027409548,0.055923311,0.186790483,0.175686128,0.230756286,0.104056677,0.042075648,-0.070102759,0.137072289,4
0.019545004,0.102402679,0.677627175,0.540953384,0.971062853,0.342664898,0.496837007,0.405832029,0.193515097,0.586805911,0.282686175,0,0.232082871,0.104816822,0.442948718,0.526821862,0.325175,0.288327595,0.251178323,0.232906383,0.230935248,0.250470896,0.21695616,0.224484854,0.439165432,0.42325962,0.413587613,0.342552422,0.321756802,0.209360637,-0.151002904,-0.140990853,-0.145621151,0.039294872,0.265789473,-0.2283,-0.130777716,-0.14811704,-0.169899657,-0.140233765,-0.080919087,-0.164809085,-0.15041377,-0.008548563,-0.013083763,-0.134401231,-0.214529775,-0.066244326,-0.071384363,0.111795444,4
0.010820797,0.253106779,0.67769411,0.545496423,0.999987721,0.330879135,0.49079749,0.40143501,0.12058158,0.605777179,0.195761258,0,0.235484042,0.124318177,0.201025641,0.396902834,0.26735,0.137324691,0.11018747,0.087285232,0.094126208,0.113970608,0.096285418,0.092161211,0.16550623,0.16037342,0.08805421,0.065092157,0.129473229,0.068763763,-0.055396932,-0.055342147,-0.032798472,-0.241923077,-0.129919028,-0.057825,-0.151002904,-0.140990853,-0.145621151,-0.136809041,-0.136500287,-0.120670742,-0.132323644,-0.273659202,-0.262886201,-0.325533403,-0.277460265,-0.192283574,-0.140596875,0.083750705,4
0.001097415,0.20821403,0.684822624,0.606075568,0.999993324,0.347992988,0.447394659,0.378873454,0.050091679,0.631901949,0.106021768,0,0.247617206,0.107916655,0.108269231,0.197469636,0.227975,0.081927759,0.054845324,0.05448676,0.066340611,0.053850912,0.053333332,0.056199213,0.060844286,0.066350727,0.082256122,0.097800945,0.053471643,0.062941019,-0.063709973,-0.038799068,-0.042692439,-0.09275641,-0.199433198,-0.039375,-0.055396932,-0.055342147,-0.032798472,-0.027785596,-0.060119696,-0.042952087,-0.035961997,-0.104661943,-0.094022693,-0.005798088,0.032708788,-0.076001586,-0.005822744,0.04816021,4
0,0,0.78002008,0.901141908,0.002655011,0.37355916,0.594246911,0.145635175,0.021059902,0.168951662,0.033898728,0.034093042,0.502832542,0.130012495,6.41E-05,0,2.50E-05,0.073712249,0.014335879,0.019054878,0.017586685,0.025790675,0.024095818,0.023258821,0.017206885,0.046732813,0.054051697,0.264580683,0.002499827,0.075054789,0.164241706,0.146091157,0.111656228,6.41E-05,0,2.50E-05,0.072366374,0.013334312,0.004840297,0.016952841,0.024995593,0.023256607,0.022214254,0.019036269,0.025825866,0.032319763,0.117062869,-0.009071009,-0.014965014,0.054277219,2
2.04E-05,0,0.784789157,0.879433445,0.010253838,0.380455225,0.613633992,0.208462881,0.146766487,0.219359546,0.177587686,0.034093042,0.37509681,0.14701788,0.075192308,0.012712551,0.06615,0.237953955,0.160427036,0.130711106,0.163981434,0.171132254,0.207566312,0.224774833,0.102276176,0.137818897,0.327506697,0.559428059,0.435717287,0.66240014,0.263404471,0.30066992,0.324431463,0.075128208,0.012712551,0.066125,0.164241706,0.146091157,0.111656228,0.146394748,0.145341579,0.183470494,0.201516012,0.08506929,0.091086084,0.273455,0.294847376,0.43321746,0.587345351,0.141352981,2
1.32E-05,0,0.788135877,0.830505522,0.002655011,0.386496838,0.599820908,0.264109404,0.278323932,0.238399123,0.312407666,0.034093042,0.306543572,0.128807987,0.275705128,0.151700405,0.41575,0.501358426,0.461096956,0.455142569,0.527471634,0.396122663,0.468256235,0.512233917,0.292601239,0.328255763,0.526191706,0.616671363,0.624826778,0.61431869,-0.205467655,-0.214052744,-0.286622966,0.20051282,0.138987854,0.3496,0.263404471,0.30066992,0.324431463,0.3634902,0.224990409,0.260689924,0.287459085,0.190325063,0.190436867,0.198685009,0.057243305,0.189109491,-0.04808145,0.196520526,4
0.03063656,0.071958639,0.755923695,0.846277093,0.984673602,0.28789898,0.551236469,0.310673656,0.192854555,0.498291548,0.273545938,0.00423192,0.220626334,0.208321739,0.568589744,0.363846154,0.585325,0.295890771,0.247044212,0.168519603,0.216695703,0.284805056,0.305878907,0.292430165,0.54518218,0.57740589,0.646683381,0.633463275,0.590023584,0.425661373,0.001687014,0.032874226,0.030667729,0.292884616,0.212145749,0.169575,-0.205467655,-0.214052744,-0.286622966,-0.310775932,-0.111317607,-0.162377328,-0.219803752,0.252580941,0.249150126,0.120491675,0.016791911,-0.034803194,-0.188657317,0.195256324,2
0.024406695,0.093580826,0.73731593,0.812149099,0.976372877,0.281084505,0.520073014,0.319743659,0.227598205,0.49746772,0.322052516,0.008019487,0.231950504,0.210411558,0.195833333,0.25402834,0.20895,0.297577785,0.279918438,0.199187332,0.251996711,0.217864638,0.232727221,0.195568938,0.150116768,0.199892855,0.208177813,0.213295573,0.146664013,0.221572201,-0.001179461,-0.050120353,-0.018780341,-0.372756411,-0.109817814,-0.376375,0.001687014,0.032874226,0.030667729,0.035301008,-0.066940418,-0.073151686,-0.096861227,-0.395065412,-0.377513035,-0.438505568,-0.420167702,-0.443359571,-0.204089171,0.18783253,4
0.018185741,0.07759567,0.723611111,0.805157404,0.999030834,0.281341233,0.482784666,0.318327046,0.191202292,0.505909565,0.292114629,0.011764736,0.238509504,0.207454857,0.206794872,0.204777328,0.22345,0.296398324,0.229798084,0.180406991,0.219773177,0.238839227,0.213289918,0.223528136,0.143272291,0.204423688,0.21076377,0.202340587,0.263637241,0.199125419,-0.03456618,0.023541854,0.03356772,0.010961539,-0.049251012,0.0145,-0.001179461,-0.050120353,-0.018780341,-0.032223534,0.020974588,-0.019437302,0.027959198,-0.006844477,0.004530833,0.002585957,-0.010954985,0.116973228,-0.022446783,0.037647104,2
0.016892519,0.048657553,0.712332664,0.783923066,0.911102888,0.276482677,0.504393971,0.321479164,0.222731043,0.512032942,0.295151249,0.016017815,0.247308458,0.215950939,0.135641026,0.219959514,0.25435,0.261832144,0.253339939,0.213974711,0.245959067,0.134240104,0.130144839,0.121718689,0.079743244,0.140240175,0.105208547,0.108910067,0.119807759,0.088029939,-0.065088157,-0.073252121,-0.05476771,-0.071153846,0.015182186,0.0309,-0.03456618,0.023541854,0.03356772,0.02618589,-0.104599123,-0.08314508,-0.101809446,-0.063529047,-0.064183512,-0.105555222,-0.09343052,-0.143829482,-0.11109548,0.055121859,4
0.003517617,0.06721702,0.710960509,0.766823818,0.901004677,0.289989639,0.526493763,0.318265721,0.192173543,0.443901146,0.257322527,0.019530309,0.261657552,0.197127438,0.174615385,0.212388664,0.339925,0.196743987,0.180087818,0.159207,0.142200949,0.127790149,0.121756822,0.148884458,0.126649481,0.182309081,0.254603237,0.345774017,0.121097231,0.087333295,-0.088427797,-0.101805018,-0.090751812,0.038974359,-0.00757085,0.085575,-0.065088157,-0.073252121,-0.05476771,-0.103758118,-0.006449955,-0.008388017,0.027165769,0.046906237,0.042068906,0.149394689,0.236863951,0.001289472,-0.000696644,0.088785892,4
0.003187099,0.06476481,0.716633199,0.788307797,0.907586714,0.301226668,0.547201484,0.30064698,0.099226614,0.387962822,0.145985731,0.020905682,0.274972512,0.185748377,0.142564103,0.242591093,0.197,0.10831619,0.0782828,0.068455188,0.069708158,0.071584414,0.063701242,0.066289066,0.106885052,0.15768143,0.13039421,0.146797369,0.099786763,0.051147667,-0.069589168,-0.054881801,-0.049173419,-0.032051282,0.030202429,-0.142925,-0.088427797,-0.101805018,-0.090751812,-0.072492791,-0.056205735,-0.05805558,-0.082595392,-0.019764429,-0.024627651,-0.124209027,-0.198976649,-0.021310468,-0.036185628,0.051284512,4
0.003301829,0,0.750066934,0.869034591,0.560970376,0.427336563,0.440063482,0.167712262,0.097355913,0.436161536,0.139047138,0,0.476752948,0.066373862,0.003076923,0.009635628,0.087925,0.142150896,0.128098609,0.111084837,0.101512439,0.118299613,0.120661547,0.143555331,0.050304012,0.103718187,0.067787053,0.298943759,0.024819609,0.167069767,0.310633584,0.209178085,0.194301478,0.003076923,0.009635628,0.0879,0.133862963,0.115829467,0.090107059,0.086248347,0.107514414,0.11044419,0.131546439,0.02399697,0.021919463,0.041628573,0.133836883,0.008668753,0.056574918,0.079005825,2
0.000685285,0,0.753145917,0.802548037,0.191618594,0.441567517,0.432079365,0.216839909,0.191371708,0.458654906,0.246804319,0,0.416253529,0.087891656,0.031730769,0.055384615,0.4231,0.45278448,0.337276694,0.305386315,0.254924484,0.202350783,0.203085231,0.25737329,0.092681929,0.140914368,0.178060297,0.470568208,0.1947194,0.438967061,0.189086347,0.307029907,0.364099023,0.028653846,0.045748987,0.335175,0.310633584,0.209178085,0.194301478,0.153412045,0.084051171,0.082423684,0.11381796,0.042377917,0.037196181,0.110273244,0.171624448,0.169899791,0.271897293,0.107439982,1
0.000317484,0,0.791934404,0.747470275,0.043395706,0.381061265,0.57944816,0.318124674,0.384625674,0.265145693,0.415256005,0,0.272167642,0.109227084,0.077371795,0.126761134,0.589975,0.641870827,0.644306601,0.669485338,0.441516281,0.462896287,0.456502667,0.440447298,0.142872712,0.184777102,0.252533706,0.502110359,0.310830401,0.490554157,0.038129173,0.011819879,0.020240195,0.045641026,0.071376519,0.166875,0.189086347,0.307029907,0.364099023,0.186591796,0.260545504,0.253417436,0.183074008,0.050190783,0.043862734,0.074473409,0.031542151,0.116111002,0.051587096,0.107289932,2
0.000128192,0,0.771201473,0.670083343,0.045715027,0.381817185,0.535310346,0.34795327,0.434949469,0.302132901,0.466778719,0,0.265250663,0.063939446,0.664102564,0.524412955,0.669,0.68,0.65612648,0.689725533,0.694876991,0.706203633,0.707822668,0.70579381,0.684680381,0.704842092,0.641822855,0.530898201,0.644045271,0.555715783,-0.067051941,-0.045901123,-0.037122672,0.586730769,0.397651821,0.079025,0.038129173,0.011819879,0.020240195,0.25336071,0.243307346,0.25132,0.265346512,0.541807669,0.52006499,0.389289149,0.028787842,0.33321487,0.065161627,0.213030465,4
0.000660126,0,0.749263722,0.61278157,0.090056772,0.414412858,0.49059633,0.367914634,0.439507952,0.325127844,0.470579911,0,0.257896045,0.011128936,0.695833333,0.62742915,0.70545,0.612948059,0.610225357,0.652602861,0.646633568,0.628217004,0.636278844,0.649624689,0.655690345,0.667444074,0.630697043,0.487086458,0.595344567,0.445468458,-0.125266038,-0.123617922,-0.129857144,0.031730769,0.103016195,0.03645,-0.067051941,-0.045901123,-0.037122672,-0.048243423,-0.077986629,-0.071543824,-0.056169121,-0.028990037,-0.037398018,-0.011125813,-0.043811743,-0.048700705,-0.110247326,0.05887569,4
